geom,ID,SHEET_ID,PARCEL_ID,VALID_FROM,VALID_TO,GEOM_AREA_SQM,VERIFIED_ON,VERIFICATION_TYPE,CREATED_ON,CREATED_BY,VALIDATED,CENTROID_X,CENTROID_Y,LAST_REFRESH_DATE
"POLYGON ((386478.0184 445792.778,386467.0902 445785.3869,386461.5996 445781.6473,386458.7897 445779.7506,386458.79 445779.75,386450.672 445774.345,386452.3598 445771.35,386461.8598 445757.9,386463.1983 445758.7849,386464.759 445759.817,386465.619 445757.965,386466.749 445752.61,386470.3798 445746.39,386505.2798 445774.81,386498.0808 445787.113,386490.0025 445800.9187,386478.0184 445792.778))",6987006,SD8645,4877,2021-01-01T00:00:02,9999-12-31T00:00:00,1471.93,2023-03-28T00:00:00,1000,2021-08-19T15:39:11,J.CastroQC,Y,386478.67621565,445774.115288127,2024-09-18T22:30:38
"POLYGON ((389489.75 537542.73,389489.3 537543.28,389487.67 537545.21,389486.98 537546.03,389480.77 537540.68,389479.69 537539.74,389478.59 537538.94,389477.49 537538.04,389476.68 537537.44,389475.79 537536.74,389474.38 537536.04,389472.79 537535.44,389471.59 537535.04,389470.29 537534.85,389459.29 537530.74,389458.7624 537530.4366,389460.73 537526.22,389462.89 537527.25,389463.21 537527.35,389464.49 537527.74,389469.29 537528.64,389469.88 537528.64,389470.38 537528.74,389470.79 537528.94,389471.09 537529.14,389471.59 537529.54,389471.99 537530.04,389472.18 537530.44,389472.38 537530.74,389472.49 537531.14,389472.59 537531.35,389472.79 537531.54,389473.09 537531.64,389473.99 537531.64,389474.18 537531.54,389474.38 537531.35,389474.89 537530.94,389475.19 537530.74,389475.59 537530.64,389476.49 537530.64,389476.7893 537530.7397,389477.29 537530.94,389478.29 537531.44,389478.9 537531.82,389479.29 537532.04,389481.99 537533.64,389485.79 537535.94,389485.29 537538.54,389489.75 537542.73))",6455217,NY8937,4753,2020-01-01T00:00:02,9999-12-31T00:00:00,175.42,2023-06-02T00:00:00,1000,2019-12-16T15:26:31,B.OToole,Y,389475.287611879,537534.81178512,2024-08-12T22:30:24
"POLYGON ((368605.09 464007.53,368588.1901 463965.4302,368597 463963.5002,368606 463961.5002,368617.5 463960.5002,368626 463959.5002,368636 463948.5002,368647 463942.5002,368653 463939.5002,368656 463936.5002,368662 463928.0002,368681.5 463906.5002,368692 463893.5002,368695 463887.5002,368699.5 463875.5002,368703 463868.5002,368709.5 463858.5002,368712.5 463853.5002,368761 463857.0002,368840.5 463863.0002,368851 463861.5002,368853 463884.5002,368852.5 463917.0002,368852 463935.5002,368850.5 463954.0002,368848 463971.0002,368845.5 463986.0002,368844 463997.0002,368835 464019.0002,368827 464038.0002,368822.5 464053.0002,368821.9511 464057.0989,368821.9 464057.48,368721.02 464035.9,368668 464024.5,368639.5 464018,368617 464012,368605.09 464007.53))",5410493,SD6863,7596,2014-07-24T00:00:02,9999-12-31T00:00:00,35938.89,2022-08-11T00:00:00,1000,2017-11-06T10:24:40,B.OToole,Y,368746.256290972,463955.191163284,2024-09-19T22:30:39
"POLYGON ((366353.56 464541.6902,366356.6699 464559.2788,366359.83 464575.0002,366361.23 464581.6902,366368.25 464615.2202,366292.11 464628.9002,366165.262 464654.0762,366164.74 464654.1802,366155.68 464655.6502,366149.7 464656.8102,366144.26 464657.5502,366136.05 464658.7902,366144.49 464635.5702,366154.16 464609.0302,366176.71 464546.7702,366185.87 464521.4002,366187.3 464517.1302,366189.62 464509.3602,366190.36 464506.2902,366191.19 464503.1502,366192.01 464498.4902,366193.28 464490.3802,366194.03 464483.4002,366194.26 464478.7902,366194.11 464471.5902,366193.58 464463.7802,366191.88 464439.5502,366190.18 464414.9202,366188.91 464395.8002,366189.06 464394.4402,366189.37 464392.8002,366189.49 464391.7502,366189.61 464390.1502,366189.57 464388.7502,366189.26 464387.3902,366189.02 464386.5202,366188.79 464385.6902,366188.32 464384.4002,366187.15 464382.2202,366187.14 464381.4702,366199.51 464381.0811,366199.54 464381.0802,366205.07 464380.3302,366208.38 464379.7102,366211.49 464379.1302,366216.35 464378.1102,366223.58 464376.5902,366231.33 464375.4202,366240.5 464374.4502,366243.57 464374.1902,366249.79 464373.6702,366252.36 464373.5702,366265.92 464372.6002,366294.65 464370.2102,366331.61 464477.9002,366340.776 464506.0682,366348.32 464529.2502,366352.19 464540.3702,366353.56 464541.6902))",5032409,SD6664,3053,2014-07-24T00:00:02,9999-12-31T00:00:00,41500.55,2022-08-11T00:00:00,1000,2017-09-02T10:17:02,B.OToole,Y,366255.552811107,464523.271264605,2024-09-19T22:30:39
"POLYGON ((368681.599827197 447085.700015077,368677.199827197 447086.600015077,368674.899827197 447087.100015077,368668.299827197 447089.000015077,368663.799827197 447090.200015077,368661.499827197 447091.000015077,368659.299827197 447091.900015077,368652.699827197 447095.200015077,368646.099827197 447098.300015077,368641.099827197 447100.700015077,368637.799827197 447102.200015077,368633.399827197 447104.700015077,368625.099827197 447109.600015077,368618.299827197 447113.900015077,368611.999827197 447118.100015077,368607.099827197 447121.300015077,368604.999827197 447122.500015077,368602.599827197 447124.100015077,368601.499827197 447124.700015077,368599.299827197 447126.200015077,368596.299827197 447128.800015077,368591.799827197 447132.400015077,368585.499827197 447137.900015077,368580.999827197 447141.500015077,368576.599827197 447145.300015077,368556.999827197 447162.400015077,368546.699827197 447171.800015077,368545.799827197 447172.800015077,368542.198827197 447177.301015077,368532.899827197 447188.400015077,368523.798827197 447199.101015077,368494.698827197 447236.101015077,368483.399827197 447250.270015077,368479.299827197 447255.400015077,368479.119827197 447255.630015077,368459.899827197 447231.900015077,368438.899827197 447205.700015077,368437.079827197 447202.630015077,368407.999827197 447153.400015077,368406.699827197 447151.400015077,368403.399827197 447146.900015077,368401.599827197 447144.600015077,368399.099827197 447142.300015077,368393.699827197 447137.900015077,368388.099827197 447132.700015077,368380.899827197 447125.400015077,368380.099827197 447124.400015077,368378.799827197 447122.500015077,368374.899827197 447116.200015077,368373.199827197 447113.600015077,368371.999827197 447111.500015077,368370.299827197 447109.200015077,368369.869827197 447108.690015077,368355.499827197 447096.780015077,368342.489827197 447086.970015077,368334.639827197 447086.230015077,368324.089827197 447085.250015077,368317.709827197 447085.010015077,368303.239827197 447087.950015077,368289.009827197 447092.610015077,368283.118827197 447094.395015077,368267.321827197 447099.182015077,368264.719827197 447099.970015077,368253.189827197 447102.670015077,368244.109827197 447103.410015077,368226.899827197 447104.880015077,368225.199827197 447105.100015077,368222.799827197 447105.000015077,368218.599827197 447104.700015077,368209.899827197 447103.500015077,368203.299827197 447102.400015077,368199.299827197 447101.500015077,368198.262827197 447101.254015077,368196.599827197 447099.800015077,368197.599827197 447097.000015077,368198.499827197 447095.200015077,368199.499827197 447093.400015077,368200.199827197 447091.800015077,368200.899827197 447088.800015077,368201.299827197 447087.700015077,368205.499827197 447079.700015077,368205.999827197 447078.300015077,368206.399827197 447074.300015077,368206.699827197 447072.700015077,368207.199827197 447071.300015077,368207.899827197 447069.900015077,368209.299827197 447067.900015077,368210.599827197 447066.200015077,368210.804827197 447065.849015077,368212.999827197 447062.100015077,368213.699827197 447060.500015077,368218.859827197 447057.530015077,368232.779827197 447000.000015077,368233.469827197 446997.140015077,368234.719827197 446991.970015077,368235.119827197 446991.370015077,368244.019827197 446978.670015077,368244.519827197 446978.470015077,368245.019827197 446978.470015077,368263.219827197 446978.570015077,368266.019827197 446978.470015077,368266.819827197 446977.270015077,368279.999827197 446954.610015077,368295.839827197 446927.550015077,368306.829827197 446908.350015077,368314.069827197 446895.800015077,368321.889827197 446881.880015077,368329.399827197 446867.310015077,368330.063827197 446865.561015077,368334.679827197 446853.410015077,368346.519827197 446851.310015077,368347.019827197 446850.570015077,368356.459827197 446836.410015077,368366.469827197 446822.590015077,368375.729827197 446810.070015077,368386.779827197 446794.750015077,368390.559827197 446789.340015077,368395.589827197 446783.570015077,368401.889827197 446776.820015077,368411.689827197 446767.000015077,368420.699827197 446758.240015077,368443.569827197 446732.980015077,368458.929827197 446701.130015077,368473.789827197 446671.150015077,368483.989827197 446649.900015077,368491.629827197 446635.330015077,368494.409827197 446629.390015077,368502.469827197 446611.650015077,368532.513827197 446598.272015077,368538.209827197 446600.390015077,368548.239827197 446604.310015077,368549.286827197 446604.693015077,368549.351827197 446604.717015077,368553.929827197 446606.390015077,368560.659827197 446609.190015077,368567.249827197 446611.230015077,368574.969827197 446614.260015077,368579.109827197 446615.240015077,368587.589827197 446617.650015077,368595.189827197 446620.210015077,368599.639827197 446622.030015077,368603.569827197 446624.250015077,368609.239827197 446626.500015077,368616.699827197 446629.970015077,368624.239827197 446633.200015077,368629.299827197 446635.760015077,368631.719827197 446636.560015077,368636.589827197 446637.760015077,368643.749827197 446639.670015077,368655.609827197 446642.960015077,368658.879827197 446643.280015077,368659.020027197 446643.320015077,368664.439927197 446644.610015077,368671.399927197 446646.400015077,368677.609827197 446647.900015077,368683.549927197 446648.520015077,368690.989927197 446648.500015077,368697.919927197 446648.330015077,368704.079927197 446648.020015077,368704.479927197 446648.020015077,368709.649827197 446647.990015077,368715.029827197 446647.460015077,368726.079827197 446645.710015077,368732.629827197 446645.080015077,368739.279827197 446644.610015077,368746.349827197 446644.230015077,368760.469827197 446643.820015077,368768.489827197 446643.320015077,368774.399827197 446643.210015077,368779.389827197 446642.710015077,368788.889827197 446641.450015077,368813.759827197 446638.670015077,368840.989827197 446635.220015077,368849.469827197 446633.910015077,368853.829827197 446633.640015077,368859.229827197 446633.220015077,368868.419827197 446632.220015077,368873.819827197 446631.850015077,368879.179827197 446630.720015077,368883.589827197 446630.000015077,368887.959827197 446629.100015077,368891.369827197 446628.100015077,368895.619827197 446627.120015077,368898.369827197 446626.280015077,368903.719827197 446624.100015077,368908.949827197 446624.920015077,368912.849827197 446625.880015077,368918.839827197 446626.800015077,368924.109827197 446627.500015077,368934.669827197 446628.530015077,368945.269827197 446629.580015077,368961.279827197 446630.860015077,368966.079827197 446631.440015077,368973.349827197 446632.140015077,368975.399827197 446632.980015077,368978.709827197 446633.000015077,368979.329827197 446632.660015077,368986.649827197 446633.080015077,368995.319827197 446634.250015077,368999.999827197 446634.970015077,369004.249827197 446635.610015077,369012.689827197 446636.810015077,369013.649827197 446636.900015077,369017.369827197 446637.240015077,369021.759827197 446637.370015077,369028.299827197 446636.490015077,369033.299827197 446635.540015077,369039.569827197 446634.190015077,369045.939827197 446633.070015077,369054.129827197 446631.260015077,369060.369827197 446629.690015077,369068.089827197 446627.930015077,369078.769827197 446625.310015077,369082.306827197 446624.405015077,369093.199827197 446621.620015077,369102.453827197 446618.717015077,369103.049827197 446618.530015077,369110.939827197 446616.660015077,369114.139827197 446616.200015077,369116.399827197 446614.770015077,369117.326827197 446614.425015077,369119.299827197 446613.690015077,369131.559827197 446608.940015077,369141.549827197 446605.320015077,369142.699827197 446605.090015077,369144.089827197 446605.340015077,369147.009827197 446606.240015077,369150.349827197 446606.740015077,369155.289827197 446608.030015077,369162.209827197 446608.500015077,369169.629827197 446608.780015077,369179.119827197 446609.080015077,369186.299827197 446609.170015077,369190.399827197 446608.550015077,369191.189827197 446608.520015077,369216.722827197 446610.599015077,369216.815827197 446610.607015077,369221.029827197 446610.950015077,369240.489827197 446612.570015077,369254.119827197 446613.230015077,369254.329827197 446611.540015077,369254.889827197 446611.530015077,369262.619827197 446611.750015077,369272.129827197 446612.460015077,369285.159827197 446613.950015077,369288.163827197 446614.329015077,369288.190827197 446614.332015077,369297.359827197 446615.490015077,369297.699827197 446615.480015077,369322.229827197 446619.850015077,369330.869827197 446621.610015077,369335.609827197 446622.890015077,369339.659827197 446623.380015077,369350.139827197 446625.030015077,369356.149827197 446625.980015077,369359.689827197 446626.960015077,369362.399827197 446627.230015077,369369.259827197 446628.690015077,369374.889827197 446629.650015077,369380.719827197 446630.990015077,369385.759827197 446632.210015077,369389.939827197 446633.580015077,369394.449827197 446635.240015077,369400.632827197 446637.961015077,369400.769827197 446638.021015077,369401.539827197 446638.360015077,369404.009827197 446639.450015077,369408.329827197 446641.630015077,369410.169827197 446643.120015077,369412.279827197 446644.390015077,369415.699827197 446644.650015077,369418.709827197 446645.510015077,369421.979827197 446645.750015077,369424.389827197 446647.210015077,369427.399827197 446647.850015077,369429.809827197 446648.620015077,369435.209827197 446650.320015077,369437.789827197 446651.260015077,369440.339827197 446652.060015077,369444.169827197 446652.540015077,369449.729827197 446654.070015077,369455.249827197 446654.790015077,369460.159827197 446655.530015077,369465.489827197 446656.290015077,369469.479827197 446656.660015077,369474.759827197 446657.250015077,369476.879827197 446657.630015077,369479.960827197 446658.566015077,369480.110827197 446658.612015077,369480.499827197 446658.730015077,369484.239827197 446659.910015077,369487.069827197 446660.510015077,369490.079827197 446661.770015077,369491.839827197 446662.080015077,369495.709827197 446663.350015077,369499.669827197 446664.670015077,369502.739827197 446666.000015077,369505.889827197 446667.620015077,369509.889827197 446669.080015077,369515.979827197 446671.490015077,369522.269827197 446673.990015077,369526.609827197 446675.470015077,369529.979827197 446676.490015077,369534.469827197 446677.710015077,369539.859827197 446679.210015077,369542.859827197 446679.980015077,369546.319827197 446680.930015077,369544.899827197 446686.770015077,369543.639827197 446691.930015077,369540.659827197 446703.220015077,369539.179827197 446710.770015077,369536.729827197 446720.920015077,369535.609827197 446724.370015077,369535.199827197 446725.520015077,369533.699827197 446733.750015077,369533.069827197 446734.940015077,369532.749827197 446737.500015077,369530.889827197 446742.830015077,369530.599827197 446745.950015077,369529.599827197 446748.020015077,369528.649827197 446752.080015077,369527.889827197 446753.610015077,369527.289827197 446757.090015077,369524.489827197 446766.060015077,369523.819827197 446769.160015077,369523.269827197 446772.450015077,369522.469827197 446774.620015077,369522.459827197 446777.440015077,369521.707827197 446779.725015077,369521.649827197 446779.900015077,369520.229827197 446788.270015077,369519.659827197 446791.820015077,369518.129827197 446799.280015077,369517.539827197 446801.110015077,369516.739827197 446805.620015077,369515.069827197 446809.420015077,369513.389827197 446814.340015077,369513.119827197 446816.460015077,369511.859827197 446818.310015077,369511.469827197 446821.330015077,369510.059827197 446827.950015077,369509.489827197 446831.930015077,369508.329827197 446837.040015077,369506.869827197 446842.910015077,369505.309827197 446847.770015077,369503.789827197 446852.300015077,369502.459827197 446855.700015077,369501.969827197 446858.150015077,369500.919827197 446861.610015077,369499.929827197 446865.300015077,369499.299827197 446866.850015077,369498.519827197 446869.410015077,369497.009827197 446871.670015077,369496.329827197 446873.600015077,369496.129827197 446876.000015077,369494.679827197 446880.080015077,369494.149827197 446882.600015077,369493.189827197 446885.780015077,369491.719827197 446889.410015077,369490.709827197 446892.600015077,369490.674827197 446892.674015077,369488.509827197 446897.290015077,369485.349827197 446902.920015077,369483.869827197 446906.280015077,369480.609827197 446912.020015077,369478.709827197 446914.830015077,369478.139827197 446916.800015077,369475.789827197 446921.120015077,369473.949827197 446924.880015077,369471.469827197 446928.830015077,369470.269827197 446933.170015077,369468.189827197 446936.690015077,369466.139827197 446941.930015077,369464.989827197 446943.390015077,369460.579827197 446952.770015077,369458.519827197 446958.050015077,369455.679827197 446964.330015077,369452.999827197 446971.370015077,369449.609827197 446979.320015077,369446.159827197 446987.880015077,369446.125827197 446987.975015077,369444.519827197 446992.510015077,369440.999827197 447000.000015077,369437.699827197 447009.800015077,369436.999827197 447011.900015077,369431.499827197 447033.100015077,369419.799827197 447058.600015077,369418.819827197 447060.810015077,369413.999827197 447058.900015077,369407.599827197 447056.600015077,369400.899827197 447053.700015077,369397.499827197 447052.100015077,369386.299827197 447047.500015077,369380.899827197 447045.000015077,369376.699827197 447043.500015077,369372.299827197 447042.000015077,369365.699827197 447039.300015077,369356.699827197 447036.300015077,369352.299827197 447034.500015077,369345.899827197 447032.500015077,369340.299827197 447030.900015077,369334.799827197 447028.600015077,369331.599827197 447027.800015077,369329.299827197 447027.100015077,369324.799827197 447025.900015077,369318.299827197 447023.900015077,369315.999827197 447023.300015077,369312.799827197 447022.600015077,369310.599827197 447022.300015077,369309.699827197 447022.300015077,369309.639827197 447022.290015077,369309.629827197 447022.360015077,369288.699827197 447018.100015077,369276.569827197 447013.960015077,369266.299827197 447010.770015077,369252.309827197 447006.100015077,369244.039827197 447003.700015077,369238.709827197 447002.230015077,369232.839827197 447001.830015077,369228.839827197 447001.700015077,369222.309827197 447001.830015077,369219.109827197 447002.370015077,369217.842827197 447002.389015077,369217.822827197 447002.389015077,369209.379827197 447002.510015077,369205.899827197 447002.900015077,369205.759827197 447002.910015077,369205.769827197 447002.980015077,369197.129827197 447004.280015077,369196.428827197 447004.358015077,369196.382827197 447004.363015077,369191.169827197 447004.940015077,369183.969827197 447005.660015077,369176.049827197 447005.990015077,369165.829827197 447007.690015077,369152.869827197 447009.000015077,369145.979827197 447009.940015077,369142.029827197 447010.530015077,369126.039827197 447011.920015077,369120.299827197 447012.410015077,369110.019827197 447014.040015077,369101.479827197 447014.800015077,369097.889827197 447016.110015077,369095.499827197 447016.350015077,369091.549827197 447016.810015077,369088.359827197 447017.200015077,369082.669827197 447016.540015077,369073.519827197 447016.000015077,369068.389827197 447016.420015077,369055.229827197 447017.750015077,369039.349827197 447019.460015077,369019.959827197 447021.170015077,369014.529827197 447021.740015077,368999.999827197 447023.230015077,368994.329827197 447023.880015077,368994.319827197 447023.790015077,368982.109827197 447024.700015077,368973.265827197 447025.570015077,368973.078827197 447025.588015077,368957.289827197 447027.140015077,368936.639827197 447028.460015077,368918.329827197 447029.580015077,368900.319827197 447029.170015077,368891.979827197 447029.380015077,368872.649827197 447029.780015077,368851.389827197 447030.190015077,368834.609827197 447030.500015077,368830.439827197 447031.410015077,368802.259827197 447040.260015077,368789.049827197 447045.800015077,368783.399827197 447047.700015077,368780.899827197 447048.700015077,368774.299827197 447051.100015077,368767.699827197 447053.300015077,368761.099827197 447055.800015077,368754.499827197 447058.200015077,368747.899827197 447060.300015077,368745.699827197 447061.100015077,368736.699827197 447064.000015077,368717.199827197 447071.300015077,368706.399827197 447076.200015077,368701.699827197 447078.600015077,368690.399827197 447083.600015077,368681.599827197 447085.700015077))",1942946,SD6846,7588,2010-01-01T00:00:01,9999-12-31T00:00:00,506281.72,2023-05-31T00:00:00,1000,2015-03-16T10:09:16,CAPMIG,N,368876.322929485,446861.750836984,2024-09-19T22:30:40
"POLYGON ((385261.2117 442993.6928,385247.06 442964.63,385226.47 442921.13,385211.89 442887.54,385211.28 442886.31,385210.68 442885.07,385210.11 442883.82,385209.57 442882.56,385209.07 442881.28,385208.61 442879.98,385208.19 442878.68,385207.82 442877.36,385207.51 442876.02,385207.3 442874.44,385207.35 442872.83,385207.68 442871.28,385208.12 442869.97,385208.6 442868.68,385209.11 442867.4,385209.64 442866.12,385210.19 442864.86,385210.75 442863.6,385212.22 442860.49,385213.85 442857.45,385215.62 442854.5,385216.78 442852.82,385218.09 442851.25,385219.5 442849.76,385220.99 442848.33,385222.51 442846.94,385223.204 442846.318,385224.04 442845.57,385226.15 442843.78,385228.36 442842.11,385230.64 442840.52,385232.96 442838.99,385235.3 442837.5,385239.32 442835.02,385243.42 442832.67,385247.56 442830.4,385251.73 442828.16,385255.89 442825.92,385260.02 442823.62,385264.09 442821.23,385268.08 442818.7,385271.28 442816.45,385273.75 442814.37,385274.3622 442814.4014,385276.9642 442814.535,385278.23 442814.6,385282.97 442814.84,385310.3798 442815.78,385304.5698 442855.19,385296.6798 442932.59,385296.6538 442932.959,385296.5818 442933.956,385296.5748 442934.057,385296.5413 442934.5281,385296.5379 442934.576,385292.3822 442992.7031,385292.1098 442996.5099,385289.7489 442995.6225,385265.3582 442991.5756,385263.5996 442992.4736,385263.3246 442992.614,385262.9806 442992.7896,385262.4587 442993.0561,385262.4178 442993.077,385262.0845 442993.2471,385261.2117 442993.6928))",7796481,SD8542,2489,2025-09-11T00:00:02,9999-12-31T00:00:00,12083.71,2024-05-19T00:00:00,1000,2025-11-03T11:37:14,T.KaloQC,Y,385264.154738237,442896.2451986,2025-11-03T22:30:30
"POLYGON ((383102.8699 442697.15,383097.5698 442697.64,383072.1298 442701.04,383047.6798 442703.87,383027.7198 442706.37,383002.7298 442709.71,382999.9998 442710.05,382969.4698 442714.18,382956.2738 442716.069,382948.6138 442717.166,382939.5098 442718.47,382907.1288 442722.634,382907.1088 442722.637,382901.7198 442723.33,382862.7898 442728.12,382824.9598 442733.1,382796.1998 442737.06,382772.5398 442740.26,382739.0998 442744.91,382704.8398 442749.21,382671.4598 442753.59,382654.3798 442755.88,382647.9298 442757.01,382645.4798 442757.18,382643.4998 442757.12,382641.8898 442756.8,382639.5898 442755.84,382629.6698 442750.43,382612.5798 442742.11,382603.2158 442737.57,382603.1908 442737.558,382592.8598 442732.55,382579.2488 442725.994,382579.2068 442725.974,382574.9198 442723.91,382561.7798 442716.829,382561.7628 442716.82,382553.8398 442712.55,382535.7408 442702.508,382535.6588 442702.463,382529.6698 442699.14,382515.2498 442691.09,382513.5498 442691.54,382511.4698 442694.81,382511.2598 442695.14,382509.8098 442694.25,382509.8998 442693.46,382509.8998 442692.68,382509.7498 442691.91,382509.4598 442691.14,382509.0198 442690.45,382508.5898 442689.99,382508.2728 442689.737,382508.0998 442689.6,382507.5298 442689.32,382507.0898 442689.11,382509.0198 442686.25,382519.2998 442670.67,382530.6598 442655.25,382544.7898 442635.5,382560.5998 442613.16,382578.8998 442587.17,382598.2698 442560.28,382618.7198 442530.08,382625.0598 442520.06,382632.6898 442508,382637.5898 442500.59,382639.9098 442497.68,382645.0698 442492.33,382650.6698 442485.74,382656.6398 442478.19,382667.8498 442463.37,382679.4798 442448.08,382687.7598 442436.93,382695.7498 442425.37,382710.8498 442403.29,382719.4098 442390.36,382717.2098 442386.1,382715.4598 442382.69,382722.4698 442372.68,382736.5898 442352.37,382756.6298 442325.88,382773.0098 442304.93,382779.7998 442306.51,382791.1798 442307.7,382799.8298 442308.49,382806.8098 442308.69,382808.0298 442305.06,382808.4898 442303.45,382814.1698 442305.99,382820.9498 442308.89,382826.3298 442311.59,382833.8498 442315.83,382843.5998 442320.46,382846.0998 442321.71,382848.0898 442322.94,382849.7598 442323.66,382853.0398 442323.91,382857.0898 442324.52,382860.5798 442325.59,382866.7398 442328,382876.4298 442332.56,382884.3098 442335.907,382884.4048 442335.947,382890.3698 442338.48,382909.4598 442346.49,382917.8898 442350.21,382923.5298 442352.37,382931.9898 442356.87,382938.8998 442360.13,382943.6868 442363.71,382943.8198 442363.81,382950.2998 442368.65,382951.8398 442369.5,382952.9698 442370,382954.0098 442370.64,382955.2098 442371.55,382956.3998 442372.47,382959.4598 442374.85,382961.3098 442376.13,382963.2598 442377.27,382965.2798 442378.3,382967.3398 442379.26,382969.4198 442380.19,382971.4698 442381.14,382975.9698 442383.27,382980.4798 442385.36,382989.9598 442389.66,382995.1898 442392.1,382999.9998 442394.2,383002.4198 442395.25,383005.9498 442396.59,383009.5398 442397.79,383013.0898 442399.06,383018.7598 442401.36,383024.4398 442403.63,383029.8398 442405.57,383031.5098 442406.48,383032.0898 442407.06,383032.6898 442407.61,383033.3198 442407.91,383033.9798 442408.14,383034.6498 442408.36,383035.3098 442408.6,383039.1198 442410.21,383042.4978 442411.663,383042.5508 442411.686,383042.9098 442411.84,383051.4298 442415.64,383055.1548 442417.331,383055.1728 442417.339,383059.3798 442419.25,383062.9998 442420.5,383066.4498 442421.87,383068.2198 442422.8,383069.9798 442423.77,383073.5398 442425.36,383074.8398 442426.11,383076.0498 442426.98,383076.9628 442427.746,383076.9798 442427.76,383077.8398 442428.61,383078.6898 442429.61,383079.5298 442430.62,383079.5698 442430.68,383079.6598 442430.81,383080.2498 442431.6,383081.7098 442434.22,383083.8798 442438.1,383085.2898 442440.62,383086.4798 442441.44,383087.3398 442442.94,383088.1598 442443.53,383088.7798 442444.58,383089.1898 442447.03,383092.2098 442452.58,383093.7698 442456.38,383093.8248 442456.574,383094.5698 442459.17,383095.1398 442461.65,383095.5298 442465.64,383095.8198 442471.03,383095.8098 442476.46,383095.8098 442477.28,383096.0298 442483.51,383096.1098 442488.28,383096.0198 442494.24,383095.1798 442502.48,383092.3098 442523.21,383089.4798 442542.52,383087.9498 442551.37,383087.3898 442553.74,383086.7798 442555.46,383084.1798 442562.55,383081.4898 442570.58,383080.4598 442574.38,383080.4098 442576.19,383080.5858 442578.743,383080.5958 442578.893,383080.5998 442578.95,383080.9498 442581.82,383081.7398 442585.13,383086.7398 442599.8,383095.6699 442622.66,383097.8999 442630.3,383098.2999 442631.8,383098.5999 442633.3,383098.6999 442634.8,383098.6999 442636.4,383098.4999 442638.9,383097.8999 442642,383095.9999 442653.7,383095.6999 442656.3,383095.3999 442657.7,383095.2999 442659.1,383095.3999 442660.6,383095.4999 442661.8,383095.6999 442663,383095.9999 442664.2,383097.1999 442669.6,383098.4999 442675.1,383099.7999 442680.7,383100.2999 442682.8,383100.6999 442685.1,383100.7206 442685.4599,383100.7999 442686.8,383101.0999 442688.6,383101.1999 442690.3,383101.6999 442692.2,383102.8699 442697.15))",6865391,SD8242,8355,2021-01-01T00:00:02,9999-12-31T00:00:00,177069.2,2023-03-29T00:00:00,1000,2021-01-29T11:39:52,A.TalpusQC,Y,382834.344344625,442557.602910688,2024-09-19T22:30:40
"POLYGON ((389365.2817 537016.2653,389397.3812 537007.5814,389424.6155 537020.8159,389435.1155 537008.894,389431.43 537004.96,389427.878 537001.927,389425.62 537000,389423.71 536998.32,389423.47 536998.13,389415.85 536990.8986,389409.94 536985.29,389414.173 536978.636,389418.881 536976.817,389428.399 536973.139,389429.979 536972.996,389508.8065 536962.1265,389512.2569 536972.4979,389521.12 536999.14,389520.96 536999.43,389521.14 537000,389534.51 537041.55,389431.83 537108.41,389400.5675 537064.8165,389380.1 537036.81,389365.2817 537016.2653))",7674406,NY8936,4399,2024-09-04T00:00:02,9999-12-31T00:00:00,13819.94,,5000,2024-09-19T12:21:46,T.KaloQC,Y,389457.223752161,537028.947363612,2024-09-19T22:30:41
"POLYGON ((389508.8065 536962.1265,389429.979 536972.996,389428.399 536973.139,389418.881 536976.817,389414.173 536978.636,389409.94 536985.29,389406.6854 536988.4278,389404.6646 536990.3753,389403.556 536991.444,389397.934 536996.787,389389.169 536998.502,389382.882 537000.37,389374.528 537002.318,389368.5336 537003.7155,389362.814 537005.049,389358.007 537006.18,389353.55 537000,389333.2624 536971.4538,389319.06 536951.47,389310.8873 536939.9693,389295.4937 536918.3074,389283.7399 536901.7673,389279.94 536896.42,389296.5 536869.5,389316 536864,389365.5 536856,389401.2645 536854.1659,389424 536853,389469.71 536848.14,389474 536857.5,389490.1479 536906.0396,389496.1953 536924.2177,389507.442 536958.0247,389508.8065 536962.1265))",7674407,NY8936,4093,2024-09-04T00:00:02,9999-12-31T00:00:00,23711.68,,5000,2024-09-19T12:21:46,T.KaloQC,Y,389395.705103855,536918.767327048,2024-09-19T22:30:41
"POLYGON ((389358.007 537006.18,389362.814 537005.049,389368.5336 537003.7155,389374.528 537002.318,389382.882 537000.37,389389.169 536998.502,389397.934 536996.787,389403.556 536991.444,389409.45 536996.26,389412.73 536998.94,389413.95 537000,389418.72 537004.1,389422.24 537000,389423.71 536998.32,389425.62 537000,389427.878 537001.927,389431.43 537004.96,389435.1155 537008.894,389424.6155 537020.8159,389397.3812 537007.5814,389365.2817 537016.2653,389358.007 537006.18))",7674408,NY8937,3900,2024-09-04T00:00:02,9999-12-31T00:00:00,973.61,,5000,2024-09-19T12:21:46,T.KaloQC,Y,389400.012684863,537006.645064929,2024-09-19T22:30:42
